"AUC","Master.ID","Cell.Line"
14.878,24197,"CAL27"
13.573,25036,"CAL27"
14.803,26914,"CAL27"
14.717,26972,"CAL27"
5.3075,28172,"CAL27"
15.415,29985,"CAL27"
12.945,32372,"CAL27"
12.748,32653,"CAL27"
14.391,33166,"CAL27"
5.5017,36599,"CAL27"
5.1092,37190,"CAL27"
12.745,39782,"CAL27"
11.233,44503,"CAL27"
13.171,44511,"CAL27"
12.779,45093,"CAL27"
13.742,46792,"CAL27"
11.066,48589,"CAL27"
14.804,50715,"CAL27"
14.841,50727,"CAL27"
14.711,50747,"CAL27"
14.604,50753,"CAL27"
11.413,52123,"CAL27"
12.473,52430,"CAL27"
14.412,52576,"CAL27"
14.458,54200,"CAL27"
12.589,58455,"CAL27"
13.662,58472,"CAL27"
10.879,58948,"CAL27"
10.17,60225,"CAL27"
15,142931,"CAL27"
11.433,345041,"CAL27"
14.363,348997,"CAL27"
14.825,350548,"CAL27"
10.845,375256,"CAL27"
10.453,375264,"CAL27"
13.167,375354,"CAL27"
14.933,375366,"CAL27"
14.881,375390,"CAL27"
13.598,375447,"CAL27"
15.337,375487,"CAL27"
7.8443,375496,"CAL27"
12.34,375560,"CAL27"
12.528,375564,"CAL27"
12.581,375594,"CAL27"
14.917,375596,"CAL27"
14.99,402775,"CAL27"
14.716,404452,"CAL27"
11.308,404566,"CAL27"
14.821,410270,"CAL27"
15.397,415688,"CAL27"
15.493,416842,"CAL27"
14.766,438776,"CAL27"
14.673,442141,"CAL27"
16.057,447732,"CAL27"
15.625,449707,"CAL27"
15,463198,"CAL27"
15,596868,"CAL27"
15,600054,"CAL27"
15,608062,"CAL27"
14.932,23256,"COLO792"
14.45,24197,"COLO792"
13,25036,"COLO792"
13.909,26914,"COLO792"
14.191,26972,"COLO792"
13.431,27894,"COLO792"
9.6273,28172,"COLO792"
15.489,29985,"COLO792"
11.581,32372,"COLO792"
10.232,32653,"COLO792"
11.935,33166,"COLO792"
10.108,36599,"COLO792"
4.112,37190,"COLO792"
11.643,39782,"COLO792"
13.235,44503,"COLO792"
13.915,44511,"COLO792"
13.36,45093,"COLO792"
14.137,46792,"COLO792"
13.732,48589,"COLO792"
12.699,50715,"COLO792"
13.493,50727,"COLO792"
14.583,50747,"COLO792"
13.326,50753,"COLO792"
12.648,52123,"COLO792"
12.852,52430,"COLO792"
13.008,52576,"COLO792"
14.314,54200,"COLO792"
15.669,58455,"COLO792"
12.874,58472,"COLO792"
10.892,58948,"COLO792"
9.7008,60225,"COLO792"
11.244,142931,"COLO792"
12.38,345041,"COLO792"
14.906,348997,"COLO792"
14.365,350548,"COLO792"
4.7316,375219,"COLO792"
13.846,375256,"COLO792"
11.267,375264,"COLO792"
14.123,375354,"COLO792"
14.087,375366,"COLO792"
14.328,375390,"COLO792"
14.209,375435,"COLO792"
12.276,375447,"COLO792"
14.116,375487,"COLO792"
11.493,375496,"COLO792"
13.729,375560,"COLO792"
12.302,375564,"COLO792"
14.243,375594,"COLO792"
14.107,375596,"COLO792"
13.637,402775,"COLO792"
14.325,404452,"COLO792"
9.9333,404566,"COLO792"
14.438,410270,"COLO792"
15.094,415688,"COLO792"
14.874,416842,"COLO792"
14.647,438776,"COLO792"
14.636,442141,"COLO792"
14.458,447732,"COLO792"
14.522,449707,"COLO792"
14.82,463198,"COLO792"
14.958,596868,"COLO792"
14.521,600054,"COLO792"
14.878,608062,"COLO792"
15.336,23256,"FTC238"
14.793,24197,"FTC238"
12.66,25036,"FTC238"
14.211,26914,"FTC238"
14.815,26972,"FTC238"
10.591,27894,"FTC238"
7.8259,28172,"FTC238"
14.706,29985,"FTC238"
14.245,32372,"FTC238"
11.343,32653,"FTC238"
14.306,33166,"FTC238"
6.2585,36599,"FTC238"
2.9665,37190,"FTC238"
11.81,39782,"FTC238"
13.445,44503,"FTC238"
14.144,44511,"FTC238"
12.719,45093,"FTC238"
14.32,46792,"FTC238"
10.539,48589,"FTC238"
13.937,50715,"FTC238"
12.763,50727,"FTC238"
13.871,50747,"FTC238"
14.237,50753,"FTC238"
11.277,52123,"FTC238"
13.018,52430,"FTC238"
13.174,52576,"FTC238"
14.348,54200,"FTC238"
14.914,58455,"FTC238"
13.448,58472,"FTC238"
11.048,58948,"FTC238"
9.9344,60225,"FTC238"
13.602,142931,"FTC238"
12.223,345041,"FTC238"
15.334,348997,"FTC238"
14.653,350548,"FTC238"
4.686,375219,"FTC238"
11.052,375256,"FTC238"
9.4534,375264,"FTC238"
13.429,375354,"FTC238"
14.344,375366,"FTC238"
14.317,375390,"FTC238"
14.332,375435,"FTC238"
13.752,375447,"FTC238"
15.01,375487,"FTC238"
11.727,375496,"FTC238"
14.221,375560,"FTC238"
13.302,375564,"FTC238"
11.347,375594,"FTC238"
14.721,375596,"FTC238"
14.306,402775,"FTC238"
14.623,404452,"FTC238"
13.334,404566,"FTC238"
14.522,410270,"FTC238"
14.722,415688,"FTC238"
15.25,416842,"FTC238"
14.579,438776,"FTC238"
14.989,442141,"FTC238"
15.648,447732,"FTC238"
14.993,449707,"FTC238"
15.22,463198,"FTC238"
15,596868,"FTC238"
15,600054,"FTC238"
14.853,608062,"FTC238"
15.98,23256,"GMS10"
14.804,24197,"GMS10"
13.09,25036,"GMS10"
14.645,26914,"GMS10"
14.76,26972,"GMS10"
12.928,27894,"GMS10"
12.183,28172,"GMS10"
14.948,29985,"GMS10"
14.296,32372,"GMS10"
12.843,32653,"GMS10"
14.436,33166,"GMS10"
9.4683,36599,"GMS10"
3.501,37190,"GMS10"
12.665,39782,"GMS10"
14.237,44503,"GMS10"
14.493,44511,"GMS10"
13.806,45093,"GMS10"
15.363,46792,"GMS10"
13.19,48589,"GMS10"
14.262,50715,"GMS10"
13.419,50727,"GMS10"
14.646,50747,"GMS10"
15.407,50753,"GMS10"
13.922,52123,"GMS10"
12.546,52430,"GMS10"
14.492,52576,"GMS10"
14.107,54200,"GMS10"
15.581,58455,"GMS10"
14.149,58472,"GMS10"
12.123,58948,"GMS10"
11.437,60225,"GMS10"
13.941,142931,"GMS10"
16.32,348997,"GMS10"
14.84,350548,"GMS10"
8.4651,375219,"GMS10"
12.743,375256,"GMS10"
9.1891,375264,"GMS10"
13.832,375354,"GMS10"
14.382,375366,"GMS10"
14.08,375390,"GMS10"
14.993,375435,"GMS10"
14.278,375447,"GMS10"
15.15,375487,"GMS10"
11.807,375496,"GMS10"
15.855,375560,"GMS10"
14.215,375564,"GMS10"
13.043,375594,"GMS10"
13.755,375596,"GMS10"
14.328,402775,"GMS10"
14.965,404452,"GMS10"
12.598,404566,"GMS10"
14.859,410270,"GMS10"
15,415688,"GMS10"
14.546,416842,"GMS10"
15.703,438776,"GMS10"
14.392,442141,"GMS10"
14.668,447732,"GMS10"
14.403,449707,"GMS10"
14.639,463198,"GMS10"
15.303,596868,"GMS10"
14.664,600054,"GMS10"
14.484,608062,"GMS10"
15.964,23256,"GOS3"
14.546,24197,"GOS3"
13.572,25036,"GOS3"
14.188,26914,"GOS3"
14.772,26972,"GOS3"
14.034,27894,"GOS3"
10.067,28172,"GOS3"
14.882,29985,"GOS3"
14.044,32372,"GOS3"
12.808,32653,"GOS3"
14.203,33166,"GOS3"
8.6486,36599,"GOS3"
2.452,37190,"GOS3"
13.244,39782,"GOS3"
12.088,44503,"GOS3"
14.516,44511,"GOS3"
13.816,45093,"GOS3"
14.62,46792,"GOS3"
12.748,48589,"GOS3"
14.376,50715,"GOS3"
14.705,50727,"GOS3"
14.437,50747,"GOS3"
14.239,50753,"GOS3"
13.526,52123,"GOS3"
13.217,52430,"GOS3"
13.816,52576,"GOS3"
14.76,54200,"GOS3"
14.539,58455,"GOS3"
13.964,58472,"GOS3"
11.118,58948,"GOS3"
11.514,60225,"GOS3"
13.717,142931,"GOS3"
13.657,345041,"GOS3"
16.057,348997,"GOS3"
14.813,350548,"GOS3"
6.687,375219,"GOS3"
12.341,375256,"GOS3"
10.849,375264,"GOS3"
14.355,375354,"GOS3"
14.623,375366,"GOS3"
14.257,375390,"GOS3"
13.397,375435,"GOS3"
14.266,375447,"GOS3"
14.32,375487,"GOS3"
12.839,375496,"GOS3"
15.035,375560,"GOS3"
13.834,375564,"GOS3"
13.348,375594,"GOS3"
14.638,375596,"GOS3"
14.309,402775,"GOS3"
14.677,404452,"GOS3"
12.475,404566,"GOS3"
14.375,410270,"GOS3"
14.891,415688,"GOS3"
15.167,416842,"GOS3"
14.379,438776,"GOS3"
14.903,442141,"GOS3"
14.93,447732,"GOS3"
14.642,449707,"GOS3"
14.634,463198,"GOS3"
15.331,596868,"GOS3"
14.805,600054,"GOS3"
14.888,608062,"GOS3"
15.652,23256,"HMCB"
14.946,24197,"HMCB"
12.149,25036,"HMCB"
14.508,26914,"HMCB"
15.253,26972,"HMCB"
8.1204,28172,"HMCB"
14.845,29985,"HMCB"
13.278,32372,"HMCB"
10.378,32653,"HMCB"
14.403,33166,"HMCB"
8.6955,36599,"HMCB"
7.1775,37190,"HMCB"
12.314,39782,"HMCB"
14.787,44503,"HMCB"
13.616,44511,"HMCB"
13.549,45093,"HMCB"
15.206,46792,"HMCB"
12.095,48589,"HMCB"
13.82,50715,"HMCB"
12.919,50727,"HMCB"
14.522,50747,"HMCB"
15.536,50753,"HMCB"
11.152,52123,"HMCB"
12.939,52430,"HMCB"
14.245,52576,"HMCB"
14.069,54200,"HMCB"
13.368,58455,"HMCB"
13.673,58472,"HMCB"
11.657,58948,"HMCB"
10.322,60225,"HMCB"
14.537,142931,"HMCB"
13.476,345041,"HMCB"
13.594,348997,"HMCB"
14.836,350548,"HMCB"
6.5415,375219,"HMCB"
10.65,375256,"HMCB"
8.5897,375264,"HMCB"
14.127,375354,"HMCB"
14.641,375366,"HMCB"
14.084,375390,"HMCB"
14.647,375435,"HMCB"
14.074,375447,"HMCB"
15.16,375487,"HMCB"
11.953,375496,"HMCB"
12.918,375560,"HMCB"
13.517,375564,"HMCB"
14.649,375594,"HMCB"
14.01,375596,"HMCB"
15.374,402775,"HMCB"
14.705,404452,"HMCB"
10.555,404566,"HMCB"
14.959,410270,"HMCB"
15.365,415688,"HMCB"
15,416842,"HMCB"
14.936,438776,"HMCB"
15,442141,"HMCB"
15.689,447732,"HMCB"
15.409,449707,"HMCB"
15,463198,"HMCB"
14.826,596868,"HMCB"
15.613,600054,"HMCB"
14.94,608062,"HMCB"
15.814,23256,"HUH1"
14.852,24197,"HUH1"
14.321,25036,"HUH1"
14.247,26914,"HUH1"
15.892,26972,"HUH1"
9.0008,28172,"HUH1"
14.732,29985,"HUH1"
14.244,32372,"HUH1"
15.765,32653,"HUH1"
13.889,33166,"HUH1"
9.7926,36599,"HUH1"
2.9059,37190,"HUH1"
14.221,39782,"HUH1"
14.488,44503,"HUH1"
14.033,44511,"HUH1"
13.216,45093,"HUH1"
15,46792,"HUH1"
12.977,48589,"HUH1"
15.706,50715,"HUH1"
15.202,50727,"HUH1"
15,50747,"HUH1"
14.441,50753,"HUH1"
14.76,52123,"HUH1"
14.897,52430,"HUH1"
14.102,52576,"HUH1"
14.033,54200,"HUH1"
14.982,58455,"HUH1"
13.319,58472,"HUH1"
12.629,58948,"HUH1"
10.363,60225,"HUH1"
14.261,142931,"HUH1"
10.2,345041,"HUH1"
14.782,348997,"HUH1"
14.793,350548,"HUH1"
9.4973,375219,"HUH1"
12.019,375256,"HUH1"
9.4235,375264,"HUH1"
14.11,375354,"HUH1"
15.137,375366,"HUH1"
14.873,375390,"HUH1"
14.753,375435,"HUH1"
14.096,375447,"HUH1"
16.027,375487,"HUH1"
10.657,375496,"HUH1"
12.082,375560,"HUH1"
12.99,375564,"HUH1"
14.319,375594,"HUH1"
14.913,375596,"HUH1"
14.819,402775,"HUH1"
14.644,404452,"HUH1"
10.782,404566,"HUH1"
14.698,410270,"HUH1"
15.32,415688,"HUH1"
14.909,416842,"HUH1"
14.376,442141,"HUH1"
15.302,447732,"HUH1"
14.807,449707,"HUH1"
14.933,463198,"HUH1"
15.213,596868,"HUH1"
15.195,600054,"HUH1"
14.723,608062,"HUH1"
14.064,18311,"IGR39"
15,23256,"IGR39"
15.388,24197,"IGR39"
13.694,25036,"IGR39"
14.17,26914,"IGR39"
15,26972,"IGR39"
13.577,27894,"IGR39"
7.1463,28172,"IGR39"
15.592,29985,"IGR39"
13.428,32372,"IGR39"
13.534,32653,"IGR39"
14.23,33166,"IGR39"
7.5434,36599,"IGR39"
4.001,37190,"IGR39"
13.794,39782,"IGR39"
13.56,44503,"IGR39"
14.519,44511,"IGR39"
14.297,45093,"IGR39"
14.627,46792,"IGR39"
11.873,48589,"IGR39"
14.734,50715,"IGR39"
15.92,50727,"IGR39"
16.341,50747,"IGR39"
15,50753,"IGR39"
13.877,52123,"IGR39"
14.156,52430,"IGR39"
14.84,52576,"IGR39"
15.093,54200,"IGR39"
15,58455,"IGR39"
13.888,58472,"IGR39"
12.819,58948,"IGR39"
12.82,142931,"IGR39"
11.981,345041,"IGR39"
15,348997,"IGR39"
14.919,350548,"IGR39"
7.6165,375219,"IGR39"
12.178,375256,"IGR39"
11.31,375264,"IGR39"
14.706,375354,"IGR39"
14.999,375366,"IGR39"
13.271,375390,"IGR39"
14.791,375435,"IGR39"
14.156,375447,"IGR39"
14.851,375487,"IGR39"
10.462,375496,"IGR39"
14.569,375560,"IGR39"
14.422,375564,"IGR39"
13.077,375594,"IGR39"
16.289,375596,"IGR39"
14.915,402775,"IGR39"
15.643,404452,"IGR39"
13.159,404566,"IGR39"
14.667,410270,"IGR39"
14.958,415688,"IGR39"
15.813,416842,"IGR39"
15.231,438776,"IGR39"
14.749,442141,"IGR39"
15,447732,"IGR39"
14.853,449707,"IGR39"
15.475,463198,"IGR39"
15,596868,"IGR39"
15.406,600054,"IGR39"
15.078,608062,"IGR39"
13.941,23256,"ISTMES1"
14.951,24197,"ISTMES1"
13.858,25036,"ISTMES1"
14.194,26914,"ISTMES1"
14.894,26972,"ISTMES1"
12.831,27894,"ISTMES1"
10.293,28172,"ISTMES1"
15.082,29985,"ISTMES1"
14.169,32372,"ISTMES1"
12.24,32653,"ISTMES1"
13.621,33166,"ISTMES1"
6.5783,36599,"ISTMES1"
3.36,37190,"ISTMES1"
12.841,39782,"ISTMES1"
14.418,44503,"ISTMES1"
14.622,44511,"ISTMES1"
12.989,45093,"ISTMES1"
12.84,46792,"ISTMES1"
12.523,48589,"ISTMES1"
14.603,50715,"ISTMES1"
14.29,50727,"ISTMES1"
13.363,50747,"ISTMES1"
14.72,50753,"ISTMES1"
12.775,52123,"ISTMES1"
13.71,52430,"ISTMES1"
12.607,52576,"ISTMES1"
14.221,54200,"ISTMES1"
14.875,58455,"ISTMES1"
13.556,58472,"ISTMES1"
12.087,58948,"ISTMES1"
10.828,60225,"ISTMES1"
14.993,142931,"ISTMES1"
11.491,345041,"ISTMES1"
15,348997,"ISTMES1"
14.559,350548,"ISTMES1"
6.7547,375219,"ISTMES1"
12.641,375256,"ISTMES1"
11.68,375264,"ISTMES1"
13.703,375354,"ISTMES1"
14.835,375366,"ISTMES1"
14.245,375390,"ISTMES1"
14.755,375435,"ISTMES1"
13.675,375447,"ISTMES1"
15.574,375487,"ISTMES1"
10.632,375496,"ISTMES1"
12.962,375560,"ISTMES1"
12.746,375564,"ISTMES1"
14.417,375594,"ISTMES1"
14.057,375596,"ISTMES1"
13.844,402775,"ISTMES1"
13.799,404452,"ISTMES1"
11.357,404566,"ISTMES1"
14.638,410270,"ISTMES1"
14.974,415688,"ISTMES1"
14.671,416842,"ISTMES1"
14.596,438776,"ISTMES1"
14.337,442141,"ISTMES1"
14.851,447732,"ISTMES1"
15.836,449707,"ISTMES1"
14.823,463198,"ISTMES1"
13.843,596868,"ISTMES1"
14.693,600054,"ISTMES1"
15.167,608062,"ISTMES1"
16.354,23256,"M059K"
14.983,24197,"M059K"
13.066,25036,"M059K"
14.314,26914,"M059K"
14.198,26972,"M059K"
13.142,27894,"M059K"
9.2959,28172,"M059K"
14.836,29985,"M059K"
14.295,32372,"M059K"
12.828,32653,"M059K"
13.739,33166,"M059K"
8.4346,36599,"M059K"
2.9675,37190,"M059K"
14.117,39782,"M059K"
13.167,44503,"M059K"
15.454,44511,"M059K"
13.393,45093,"M059K"
14.202,46792,"M059K"
13.285,48589,"M059K"
14.783,50715,"M059K"
13.971,50727,"M059K"
14.423,50747,"M059K"
14.533,50753,"M059K"
13.348,52123,"M059K"
12.751,52430,"M059K"
14.1,52576,"M059K"
13.615,54200,"M059K"
15.435,58455,"M059K"
13.582,58472,"M059K"
11.779,58948,"M059K"
9.4874,60225,"M059K"
14.495,142931,"M059K"
12.543,345041,"M059K"
15,348997,"M059K"
14.825,350548,"M059K"
5.9281,375219,"M059K"
12.505,375256,"M059K"
11.377,375264,"M059K"
14.453,375354,"M059K"
14.278,375366,"M059K"
13.735,375390,"M059K"
14.563,375435,"M059K"
14.225,375447,"M059K"
14.524,375487,"M059K"
10.773,375496,"M059K"
13.745,375560,"M059K"
13.73,375564,"M059K"
12.319,375594,"M059K"
14.999,375596,"M059K"
13.585,402775,"M059K"
14.615,404452,"M059K"
13.298,404566,"M059K"
14.626,410270,"M059K"
14.478,415688,"M059K"
15,416842,"M059K"
14.658,438776,"M059K"
14.714,442141,"M059K"
14.796,447732,"M059K"
14.831,449707,"M059K"
15.303,463198,"M059K"
15.89,596868,"M059K"
15.088,600054,"M059K"
14.844,608062,"M059K"
14.517,23256,"PATU8988T"
15.224,24197,"PATU8988T"
13.867,25036,"PATU8988T"
14.284,26914,"PATU8988T"
15.344,26972,"PATU8988T"
15.327,27894,"PATU8988T"
10.099,28172,"PATU8988T"
14.817,29985,"PATU8988T"
14.871,32372,"PATU8988T"
12.313,32653,"PATU8988T"
14.977,33166,"PATU8988T"
9.7766,36599,"PATU8988T"
2.3097,37190,"PATU8988T"
13.769,39782,"PATU8988T"
13.164,44503,"PATU8988T"
14.856,44511,"PATU8988T"
14.087,45093,"PATU8988T"
14.326,46792,"PATU8988T"
14.021,48589,"PATU8988T"
14.565,50715,"PATU8988T"
15,50727,"PATU8988T"
15.51,50747,"PATU8988T"
15,50753,"PATU8988T"
13.606,52123,"PATU8988T"
14.087,52430,"PATU8988T"
13.987,52576,"PATU8988T"
16.269,54200,"PATU8988T"
16.586,58455,"PATU8988T"
14.8,58472,"PATU8988T"
11.099,58948,"PATU8988T"
12.826,60225,"PATU8988T"
15.222,142931,"PATU8988T"
13.073,345041,"PATU8988T"
15.457,348997,"PATU8988T"
14.907,350548,"PATU8988T"
7.0717,375219,"PATU8988T"
12.601,375256,"PATU8988T"
8.4992,375264,"PATU8988T"
15.563,375354,"PATU8988T"
14.915,375366,"PATU8988T"
15,375390,"PATU8988T"
14.645,375435,"PATU8988T"
14.285,375447,"PATU8988T"
15,375487,"PATU8988T"
12.404,375496,"PATU8988T"
15.846,375560,"PATU8988T"
14.975,375564,"PATU8988T"
13.396,375594,"PATU8988T"
13.933,375596,"PATU8988T"
14.55,402775,"PATU8988T"
14.863,404452,"PATU8988T"
11.691,404566,"PATU8988T"
14.838,410270,"PATU8988T"
14.926,415688,"PATU8988T"
15.312,416842,"PATU8988T"
15.742,438776,"PATU8988T"
15.257,442141,"PATU8988T"
15.738,447732,"PATU8988T"
15.183,449707,"PATU8988T"
15.82,463198,"PATU8988T"
15.569,596868,"PATU8988T"
15.374,600054,"PATU8988T"
15.627,608062,"PATU8988T"
14.679,23256,"SCABER"
15.018,24197,"SCABER"
12.021,25036,"SCABER"
14.198,26914,"SCABER"
14.635,26972,"SCABER"
13.3,27894,"SCABER"
7.6932,28172,"SCABER"
15,29985,"SCABER"
13.344,32372,"SCABER"
10.569,32653,"SCABER"
14.22,33166,"SCABER"
7.1592,36599,"SCABER"
5.08,37190,"SCABER"
12.716,39782,"SCABER"
13.87,44503,"SCABER"
13.023,44511,"SCABER"
13.27,45093,"SCABER"
14.511,46792,"SCABER"
12.103,48589,"SCABER"
14.306,50715,"SCABER"
13.725,50727,"SCABER"
14.994,50747,"SCABER"
14.703,50753,"SCABER"
11.1,52123,"SCABER"
13.063,52430,"SCABER"
13.875,52576,"SCABER"
14.45,54200,"SCABER"
14.002,58455,"SCABER"
13.435,58472,"SCABER"
11.189,58948,"SCABER"
8.7464,60225,"SCABER"
14.866,142931,"SCABER"
12.832,345041,"SCABER"
13.589,348997,"SCABER"
14.658,350548,"SCABER"
6.7611,375219,"SCABER"
12.205,375256,"SCABER"
11.353,375264,"SCABER"
13.52,375354,"SCABER"
14.596,375366,"SCABER"
14.441,375390,"SCABER"
14.91,375435,"SCABER"
13.88,375447,"SCABER"
15.015,375487,"SCABER"
11.329,375496,"SCABER"
14.828,375560,"SCABER"
12.392,375564,"SCABER"
12.042,375594,"SCABER"
14.874,375596,"SCABER"
14.743,402775,"SCABER"
14.548,404452,"SCABER"
11.995,404566,"SCABER"
14.779,410270,"SCABER"
14.849,415688,"SCABER"
15.249,416842,"SCABER"
15.13,438776,"SCABER"
14.493,442141,"SCABER"
14.93,447732,"SCABER"
14.577,449707,"SCABER"
15.353,463198,"SCABER"
15,596868,"SCABER"
15,600054,"SCABER"
14.681,608062,"SCABER"
15,23256,"SKNSH"
14.499,24197,"SKNSH"
12.028,25036,"SKNSH"
13.666,26914,"SKNSH"
14.23,26972,"SKNSH"
12.582,27894,"SKNSH"
6.2049,28172,"SKNSH"
14.51,29985,"SKNSH"
14.303,32372,"SKNSH"
11.396,32653,"SKNSH"
13.12,33166,"SKNSH"
6.613,36599,"SKNSH"
5.0361,37190,"SKNSH"
11.085,39782,"SKNSH"
14.289,44503,"SKNSH"
13.33,44511,"SKNSH"
12.545,45093,"SKNSH"
14.058,46792,"SKNSH"
10.649,48589,"SKNSH"
12.322,50715,"SKNSH"
11.577,50727,"SKNSH"
14.943,50747,"SKNSH"
14.968,50753,"SKNSH"
9.7374,52123,"SKNSH"
12.373,52430,"SKNSH"
13.485,52576,"SKNSH"
13.228,54200,"SKNSH"
16.441,58455,"SKNSH"
13.148,58472,"SKNSH"
11.505,58948,"SKNSH"
7.9103,60225,"SKNSH"
13.719,142931,"SKNSH"
12.724,345041,"SKNSH"
14.739,348997,"SKNSH"
14.625,350548,"SKNSH"
4.5763,375219,"SKNSH"
11.401,375256,"SKNSH"
9.8108,375264,"SKNSH"
13.348,375354,"SKNSH"
13.067,375366,"SKNSH"
13.989,375390,"SKNSH"
14.638,375435,"SKNSH"
12.826,375447,"SKNSH"
14.414,375487,"SKNSH"
9.7128,375496,"SKNSH"
11.268,375560,"SKNSH"
12.075,375564,"SKNSH"
11.492,375594,"SKNSH"
13.486,375596,"SKNSH"
14.468,402775,"SKNSH"
14.56,404452,"SKNSH"
11.036,404566,"SKNSH"
14.325,410270,"SKNSH"
15.28,415688,"SKNSH"
14.836,416842,"SKNSH"
14.719,438776,"SKNSH"
14.812,442141,"SKNSH"
14.935,447732,"SKNSH"
14.807,449707,"SKNSH"
14.733,463198,"SKNSH"
15.433,596868,"SKNSH"
14.815,600054,"SKNSH"
14.429,608062,"SKNSH"
15.545,23256,"TM31"
14.736,24197,"TM31"
11.763,25036,"TM31"
14.285,26914,"TM31"
14.702,26972,"TM31"
14.687,27894,"TM31"
8.6011,28172,"TM31"
14.928,29985,"TM31"
12.788,32372,"TM31"
11.043,32653,"TM31"
14.178,33166,"TM31"
10.239,36599,"TM31"
4.248,37190,"TM31"
13.36,39782,"TM31"
14.711,44503,"TM31"
14.23,44511,"TM31"
13.387,45093,"TM31"
15.592,46792,"TM31"
13.488,48589,"TM31"
14.334,50715,"TM31"
12.381,50727,"TM31"
14.124,50747,"TM31"
14.082,50753,"TM31"
12.606,52123,"TM31"
14.034,52430,"TM31"
13.4,52576,"TM31"
14.185,54200,"TM31"
15.355,58455,"TM31"
13.517,58472,"TM31"
11.727,58948,"TM31"
10.978,60225,"TM31"
14.768,142931,"TM31"
12.607,345041,"TM31"
14.788,348997,"TM31"
14.611,350548,"TM31"
7.4834,375219,"TM31"
12.781,375256,"TM31"
12.333,375264,"TM31"
13.468,375354,"TM31"
14.975,375366,"TM31"
14.297,375390,"TM31"
14.668,375435,"TM31"
14.328,375447,"TM31"
15.16,375487,"TM31"
11.03,375496,"TM31"
13.441,375560,"TM31"
13.924,375564,"TM31"
13.22,375594,"TM31"
14.659,375596,"TM31"
14.817,402775,"TM31"
14.745,404452,"TM31"
11.912,404566,"TM31"
14.669,410270,"TM31"
14.926,415688,"TM31"
14.8,416842,"TM31"
14.803,438776,"TM31"
15.132,442141,"TM31"
15,447732,"TM31"
14.825,449707,"TM31"
14.436,463198,"TM31"
15.309,596868,"TM31"
14.781,600054,"TM31"
14.442,608062,"TM31"
15.479,23256,"YH13"
14.833,24197,"YH13"
12.671,25036,"YH13"
14.145,26914,"YH13"
14.767,26972,"YH13"
13.99,27894,"YH13"
6.7064,28172,"YH13"
15.608,29985,"YH13"
13.234,32372,"YH13"
13.029,32653,"YH13"
14.565,33166,"YH13"
8.165,36599,"YH13"
4.0158,37190,"YH13"
13.21,39782,"YH13"
14.283,44503,"YH13"
14.556,44511,"YH13"
13.454,45093,"YH13"
14.647,46792,"YH13"
11.793,48589,"YH13"
14.434,50715,"YH13"
14.113,50727,"YH13"
13.429,50747,"YH13"
14.888,50753,"YH13"
11.759,52123,"YH13"
13.173,52430,"YH13"
14.269,52576,"YH13"
13.883,54200,"YH13"
13.259,58455,"YH13"
14.325,58472,"YH13"
12.202,58948,"YH13"
10.052,60225,"YH13"
14.958,142931,"YH13"
12.394,345041,"YH13"
14.863,348997,"YH13"
14.868,350548,"YH13"
7.7133,375219,"YH13"
12.862,375256,"YH13"
10.703,375264,"YH13"
14.661,375354,"YH13"
14.123,375366,"YH13"
13.729,375390,"YH13"
14.778,375435,"YH13"
14.336,375447,"YH13"
14.474,375487,"YH13"
11.547,375496,"YH13"
12.895,375560,"YH13"
13.843,375564,"YH13"
13.335,375594,"YH13"
14.54,375596,"YH13"
13.818,402775,"YH13"
14.859,404452,"YH13"
13.651,404566,"YH13"
14.969,410270,"YH13"
15,415688,"YH13"
15.6,416842,"YH13"
15.139,438776,"YH13"
14.786,442141,"YH13"
15,447732,"YH13"
15.064,449707,"YH13"
15.527,463198,"YH13"
15,596868,"YH13"
15.389,600054,"YH13"
14.823,608062,"YH13"
12.642,18311,"A673"
14.267,23256,"A673"
15.225,24197,"A673"
12.228,25036,"A673"
14.433,26972,"A673"
12.884,27894,"A673"
4.6367,28172,"A673"
14.004,29985,"A673"
12.86,32372,"A673"
11.439,32653,"A673"
12.266,33166,"A673"
4.1947,36599,"A673"
3.1511,37190,"A673"
11.136,39782,"A673"
11.965,44503,"A673"
13.426,44511,"A673"
11.744,45093,"A673"
10.906,46792,"A673"
9.939,48589,"A673"
12.551,50715,"A673"
12.821,50727,"A673"
13.92,50747,"A673"
14.518,50753,"A673"
11.257,52123,"A673"
11.265,52430,"A673"
13.567,52576,"A673"
12.872,54200,"A673"
12.833,58455,"A673"
13.34,58472,"A673"
10.756,58948,"A673"
8.9438,60225,"A673"
11.833,142931,"A673"
13.416,345041,"A673"
10.627,348997,"A673"
14.432,350548,"A673"
3.9555,375219,"A673"
10.38,375256,"A673"
9.103,375264,"A673"
12.561,375354,"A673"
12.51,375366,"A673"
12.665,375390,"A673"
11.896,375435,"A673"
13.129,375447,"A673"
14.859,375487,"A673"
10.762,375496,"A673"
12.67,375560,"A673"
11.794,375564,"A673"
11.063,375594,"A673"
13.621,375596,"A673"
16.314,402775,"A673"
14.635,404452,"A673"
10.355,404566,"A673"
14.834,410270,"A673"
15.278,415688,"A673"
15,416842,"A673"
15.169,438776,"A673"
14.934,442141,"A673"
17.072,447732,"A673"
16.515,449707,"A673"
16.248,463198,"A673"
17.389,596868,"A673"
16.526,600054,"A673"
